483.	51.62010	156.51770
484.	51.62030	156.61780
485.	51.62040	156.76780
486.	51.62030	156.86790
487.	51.62020	156.91790
488.	51.62000	157.01790
489.	51.61980	157.11800
490.	51.61940	157.21810
491.	51.61890	157.31810
492.	51.61830	157.41810
493.	51.61770	157.51810
494.	51.61690	157.61830
495.	51.61610	157.71830
496.	51.61520	157.81840
497.	51.61410	157.91840
498.	51.61300	158.01850
499.	51.61180	158.11850
500.	51.61050	158.21850
501.	51.60910	158.31850
502.	51.60760	158.41850
503.	51.60600	158.51860
504.	51.60440	158.61850
505.	51.60260	158.71850
506.	51.60080	158.81850
507.	51.59880	158.91840
508.	51.59680	159.01840
509.	51.59460	159.11840
510.	51.59240	159.21830
511.	51.59010	159.31820
512.	51.58770	159.41820
513.	51.58520	159.51800
514.	51.58260	159.61800
515.	51.57990	159.71790
516.	51.57710	159.81770
517.	51.57420	159.91760
518.	51.57130	160.01740
519.	51.56820	160.11720
520.	51.56510	160.21700
521.	51.56180	160.31680
522.	51.55850	160.41660
523.	51.55510	160.51640
524.	51.55160	160.61610
525.	51.54800	160.71590
526.	51.54430	160.81560
527.	51.54050	160.91530
528.	51.53660	161.01500
529.	51.53260	161.11460
530.	51.52860	161.21430
531.	51.52440	161.31390
532.	51.52020	161.41350
533.	51.51580	161.51300
534.	51.51140	161.61260
535.	51.50690	161.71210
536.	51.50220	161.81170
537.	51.49750	161.91120
538.	51.49270	162.01070
539.	51.48780	162.11010
540.	51.48290	162.20950
541.	51.47780	162.30900
542.	51.47260	162.40830
543.	51.46200	162.60710
544.	51.45660	162.70640
545.	51.45110	162.80570
546.	51.44540	162.90490
547.	51.43970	163.00420
548.	51.43390	163.10340
549.	51.42800	163.20260
550.	51.42200	163.30180
551.	51.41600	163.40090
552.	51.40980	163.50000
553.	51.40350	163.59910
554.	51.39720	163.69820
555.	51.39080	163.79720
556.	51.38420	163.89610
557.	51.37760	163.99510
558.	51.37090	164.09400
559.	51.36410	164.19290
560.	51.35720	164.29180
561.	51.35020	164.39060
562.	51.34320	164.48950
563.	51.33600	164.58820
564.	51.32870	164.68700
565.	51.32140	164.78570
566.	51.31400	164.88430
567.	51.30640	164.98300
568.	51.29880	165.08160
569.	51.29110	165.18010
570.	51.28330	165.27870
571.	51.27540	165.37720
572.	51.26750	165.47560
573.	51.25940	165.57410
574.	51.25130	165.67250
575.	51.24300	165.77080
576.	51.23470	165.86920
577.	51.22620	165.96750
578.	51.21770	166.06600
579.	51.20910	166.16410
580.	51.20040	166.26230
581.	51.19160	166.36050
582.	51.18280	166.45860
583.	51.17380	166.55660
584.	51.16480	166.65460
585.	51.15560	166.75260
586.	51.14640	166.85050
587.	51.13710	166.94840
588.	51.12770	167.04630
589.	51.11820	167.14410
590.	51.10860	167.24190
591.	51.09890	167.33970
592.	51.08920	167.43740
593.	51.07930	167.53510
594.	51.06940	167.63270
595.	51.05940	167.73020
596.	51.04920	167.82770
597.	51.03900	167.92520
598.	51.02870	168.02270
599.	51.01840	168.12010
600.	51.00790	168.21740
601.	50.99730	168.31470
602.	50.92100	168.99440
603.	50.09390	174.71100
604.	48.98260	-179.85460
605.	47.59230	-174.65480
606.	45.95760	-169.76120
607.	44.10550	-165.18140
608.	42.06220	-160.90940
609.	39.87160	-156.96290
610.	37.51890	-153.25440
611.	35.04210	-149.79430
612.	32.45870	-146.55730
613.	29.78460	-143.51850
614.	27.05640	-140.67660
615.	24.24000	-137.96140
616.	21.36840	-135.37610
617.	18.45120	-132.90100
618.	15.49630	-130.51790
619.	12.53570	-128.22830
620.	9.52670	-125.97820
621.	6.49740	-123.76830
622.	3.45890	-121.59170
623.	0.41460	-119.43090
624.	-2.60480	-117.29020
625.	-5.64520	-115.11960
626.	-8.67530	-112.92360
627.	-11.68940	-110.68790
628.	-14.68140	-108.39770
629.	-17.62020	-106.05730
630.	-20.54830	-103.61080
631.	-23.43280	-101.05960
632.	-26.26470	-98.38460
633.	-29.03420	-95.56470
634.	-31.70760	-92.60350
635.	-34.31680	-89.42750
636.	-36.82450	-86.03560
637.	-39.21330	-82.40290
638.	-41.46380	-78.50500
639.	-43.53780	-74.35600
640.	-45.44620	-69.86920
641.	-47.14530	-65.06960
642.	-48.60810	-59.96060
643.	-49.80780	-54.56170
644.	-50.71340	-48.95900
645.	-51.31910	-43.11630
646.	-51.60120	-37.15470
647.	-51.55250	-31.16100
648.	-51.17870	-25.27410
649.	-50.48310	-19.47960
650.	-49.48430	-13.89810
651.	-48.20460	-8.58120
652.	-46.66970	-3.56190
653.	-44.92180	1.10810
654.	-42.95840	5.50670
655.	-40.81840	9.60530
656.	-38.52530	13.42260
657.	-36.10000	16.98170
658.	-33.56100	20.30730
659.	-30.94710	23.39960
660.	-28.22860	26.33510
661.	-25.43960	29.11020
662.	-22.59140	31.74670
663.	-19.69350	34.26500
664.	-16.77910	36.66430
665.	-13.80680	39.00220
666.	-12.56010	39.95610
667.	-12.56010	39.95610
668.	-12.51010	39.99410
669.	-12.46010	40.03200
670.	-12.41010	40.06990
671.	-12.36020	40.10780
672.	-12.31020	40.14570
673.	-12.26020	40.18360
674.	-12.21020	40.22140
675.	-12.16020	40.25920
676.	-12.11020	40.29700
677.	-12.06020	40.33480
678.	-12.01010	40.37260
679.	-11.93510	40.42920
680.	-11.91010	40.44810
681.	-11.86000	40.48580
682.	-11.81000	40.52350
683.	-11.75990	40.56120
684.	-11.70990	40.59890
685.	-11.65980	40.63660
686.	-11.60980	40.67420
687.	-11.55970	40.71190
688.	-11.50960	40.74950
689.	-11.45950	40.78720
690.	-11.40930	40.82480
691.	-11.35930	40.86230
692.	-11.30910	40.89990
693.	-11.25900	40.93740
694.	-11.20890	40.97500
695.	-11.15880	41.01250
696.	-11.10870	41.05000
697.	-11.05850	41.08750
698.	-11.00840	41.12500
699.	-10.95830	41.16240
700.	-10.90810	41.19990
701.	-10.80780	41.27470
702.	-10.75760	41.31210
703.	-10.70740	41.34950
704.	-10.65730	41.38690
705.	-10.60710	41.42430
706.	-10.55690	41.46160
707.	-10.50670	41.49900
708.	-10.45650	41.53630
709.	-10.40630	41.57360
710.	-10.35610	41.61090
711.	-10.30590	41.64820
712.	-10.25560	41.68540
713.	-10.20540	41.72270
714.	-10.15520	41.75990
715.	-10.10500	41.79720
716.	-10.05470	41.83440
717.	-10.00450	41.87160
718.	-9.95420	41.90880
719.	-9.90400	41.94600
720.	-9.85370	41.98310
721.	-9.80340	42.02030
722.	-9.75320	42.05740
723.	-9.70290	42.09460
724.	-9.65260	42.13170
